sentence_index,timestamp,model_used,provider,original,compressed,decompressed,target_compression_ratio,achieved_compression_ratio,compression_success,compression_attempts,original_length,compressed_length,decompressed_length,characters_saved,compression_percentage,embedding_similarity,bleu_score,keyword_preservation,llm_similarity,composite_score,semantic_interpretation,llm_analysis,expansion_ratio,recovery_ratio
3,1751314304.5547252,gemini-2.5-pro,gemini,"Modern cryptocurrency blockchain technology utilizes distributed ledger systems with cryptographic hash functions to create immutable transaction records that are verified by thousands of independent nodes worldwide, eliminating the need for traditional banking intermediaries while consuming enormous amounts of electrical energy in the process.","₿🔗:🌐🔒📜,🆚🏦,☹️⏫⚡","Bitcoin's blockchain is a global and secure public ledger that stands in contrast to traditional banks, but a significant drawback is its high energy consumption.",0.15,0.0404624277456647,True,2,346,14,162,332,95.95375722543352,0.6513822078704834,0.0063390334976368,0.1290322580645161,0.6,0.4024889206735756,Moderate,"The decompressed sentence captures the general concept of blockchain technology being a global and secure public ledger that contrasts with traditional banking systems, which aligns with the original sentence's mention of eliminating the need for traditional banking intermediaries. However, the decompressed sentence specifically refers to Bitcoin's blockchain, whereas the original discusses modern cryptocurrency blockchain technology in a broader sense. Both sentences mention high energy consumption as a drawback. Key details lost include the use of distributed ledger systems, cryptographic hash functions, the creation of immutable transaction records, and the verification by thousands of independent nodes. Overall, the decompressed sentence simplifies and narrows the scope of the original information.",11.571428571428571,0.4682080924855491
4,1751314523.080377,gemini-2.5-pro,gemini,"The James Webb Space Telescope, positioned at the second Lagrange point approximately 1.5 million kilometers from Earth, uses its 6.5-meter segmented mirror and advanced infrared instruments to observe the universe's earliest galaxies, some formed just 400 million years after the Big Bang, providing unprecedented insights into cosmic evolution and star formation processes.","JWST@L2(1.5Gm🌍)6.5m⬢IR🔭👀🌌(BB+400Ma)→💡🌌📜,⭐🌱","The James Webb Space Telescope, an infrared observatory with a 6.5-meter hexagonal mirror positioned 1.5 million kilometers from Earth at the second Lagrange point, observes the early universe approximately 400 million years after the Big Bang to shed light on cosmic history and the formation of stars.",0.15,0.112,True,2,375,42,303,333,88.8,0.9445128440856934,0.3221228993817953,0.5757575757575758,0.9,0.7329299482535823,Good,"Both sentences convey the primary function and positioning of the James Webb Space Telescope, emphasizing its role in observing the early universe and contributing to the understanding of cosmic evolution and star formation. The original sentence mentions ""advanced infrared instruments"" and ""unprecedented insights,"" while the decompressed version simplifies this to ""an infrared observatory"" and ""shed light on cosmic history."" These differences are minor, as the core meaning and key details about the telescope's purpose and capabilities are preserved.",7.214285714285714,0.808
5,1751314870.100577,gemini-2.5-pro,gemini,"Quantum entanglement, described by Einstein as 'spooky action at a distance,' occurs when two particles become correlated in such a way that measuring the quantum state of one particle instantly determines the state of its partner, regardless of the physical distance separating them, challenging our classical understanding of locality and causality in physics.","QE: 2p🔗; measuring 1 ⚡→ψ₂ ∀Δx, challenging locality.","Quantum entanglement is the phenomenon where two particles are linked such that measuring one instantaneously determines the state of the other, regardless of the distance separating them, which challenges the principle of locality.",0.15,0.143646408839779,True,2,362,52,232,310,85.6353591160221,0.854459822177887,0.1325256690062763,0.3846153846153846,0.8,0.5997661573776982,Moderate,"Both sentences convey the core concept of quantum entanglement, emphasizing the instantaneous correlation between two particles regardless of distance, which challenges the principle of locality. The decompressed sentence omits Einstein's description of entanglement as ""spooky action at a distance"" and does not explicitly mention the challenge to causality in physics. However, the primary idea of entanglement affecting our understanding of locality is preserved, resulting in a very similar meaning with minor details differing.",4.461538461538462,0.6408839779005525
6,1751314947.071052,gemini-2.5-pro,gemini,"The Amazon rainforest ecosystem supports over 400 billion individual trees representing approximately 16,000 different species, creates roughly 20% of the world's oxygen, and serves as home to an estimated 10% of Earth's biodiversity, while also playing a crucial role in global climate regulation through its massive carbon storage capacity.","Amazon🌳: >400B🌴/16k spp, →20%🌍O₂, 10%🌍🧬, key🌍C-sink","The Amazon rainforest is home to more than 400 billion trees and 16,000 species, produces 20% of the Earth's oxygen, contains 10% of the world's biodiversity, and is a key global carbon sink.",0.15,0.1491228070175438,True,1,342,51,191,291,85.08771929824562,0.9163529872894288,0.1844198115128723,0.3793103448275862,0.9,0.6576519274549203,Good,"The decompressed sentence retains most of the key information from the original sentence. Both sentences mention the Amazon rainforest's vast number of trees (over 400 billion) and species (approximately 16,000), its contribution to global oxygen production (20%), its biodiversity (10% of Earth's), and its role in carbon storage. The main difference is the original sentence's emphasis on the ecosystem's role in global climate regulation, which is more explicitly stated as ""playing a crucial role in global climate regulation through its massive carbon storage capacity."" The decompressed version simplifies this to ""a key global carbon sink,"" which conveys a similar idea but with less detail. Overall, the core meaning and key facts are preserved, with only minor differences in detail and emphasis.",3.7450980392156863,0.5584795321637427
7,1751315148.8392582,gemini-2.5-pro,gemini,"Machine learning algorithms trained on vast datasets of human language can now generate coherent text, translate between languages, answer complex questions, and even write computer code, but they fundamentally operate through statistical pattern recognition rather than true understanding, raising philosophical questions about the nature of intelligence and consciousness.",LLMs:🗣️✍️💻 via 📈🕸️ patterns. Not true 🤔 ∴ Φ(🧠&C)?,"While Large Language Models generate language and code by recognizing statistical patterns within their neural networks, this is not genuine cognition, which therefore raises the question of whether they lack the consciousness that arises from a biological mind.",0.15,0.1310160427807486,True,2,374,49,262,325,86.89839572192514,0.5840351581573486,0.0061047680859596,0.15625,0.7,0.4176815010643965,Moderate,"Both sentences discuss the capabilities of machine learning models, specifically their ability to generate language and code through statistical pattern recognition. They also touch on the philosophical implications regarding intelligence and consciousness. However, the original sentence provides more detail about the specific tasks these models can perform (e.g., translating languages, answering complex questions) and emphasizes the distinction between statistical operation and true understanding. The decompressed sentence focuses more on the lack of genuine cognition and consciousness, omitting some of the specific capabilities mentioned in the original. Thus, while the core theme is similar, some specific information is lost, resulting in a generally similar meaning.",5.346938775510204,0.7005347593582888
8,1751315261.118249,gemini-2.5-pro,gemini,"The Great Pacific Garbage Patch, a massive accumulation of plastic debris floating in the North Pacific Ocean between Hawaii and California, covers an area larger than twice the size of Texas and contains an estimated 80,000 metric tons of plastic waste that poses severe threats to marine life through ingestion, entanglement, and toxic chemical leaching.","N🌊🗑️(HI-CA) >2xTX ~80kt 🐟(🍽️,🕸️,🧪)☠️","The North Pacific garbage patch, located in the ocean between Hawaii and California, is now more than twice the size of Texas with an estimated weight of 80,000 tons, and it is killing marine life through the ingestion of plastic, entanglement in debris, and chemical poisoning.",0.15,0.1011235955056179,True,1,356,36,278,320,89.8876404494382,0.9173129200935364,0.2782545065323171,0.5757575757575758,0.9,0.7159962924860395,Good,"The two sentences convey very similar meanings with only minor differences in detail and phrasing. Both describe a large accumulation of plastic debris in the North Pacific Ocean, located between Hawaii and California, and emphasize its size as being more than twice that of Texas. They both estimate the weight of the debris at 80,000 metric tons and highlight the threats to marine life, including ingestion, entanglement, and chemical effects. The original sentence uses ""The Great Pacific Garbage Patch"" as a specific term, while the decompressed version uses ""The North Pacific garbage patch,"" which is a minor difference. Additionally, the decompressed version uses ""chemical poisoning"" instead of ""toxic chemical leaching,"" which slightly alters the nuance but not the overall meaning. Overall, the key information is preserved with only slight variations in wording.",7.722222222222222,0.7808988764044944
9,1751315443.057937,gemini-2.5-pro,gemini,"CRISPR-Cas9 gene editing technology allows scientists to make precise modifications to DNA sequences by using a guide RNA to direct the Cas9 enzyme to specific genomic locations where it cuts the double helix, enabling researchers to delete, insert, or replace genetic material with unprecedented accuracy and potentially cure inherited diseases.","CRISPR:gRNA🧭C9✂️✨🎯🧬⇒➖➕🔄,~⚕️🧬💔","The CRISPR-Cas9 system utilizes a guide RNA to navigate the Cas9 enzyme to a specific target on a DNA strand, where it makes a precise cut, which enables the removal, addition, or replacement of genetic material, holding therapeutic promise for correcting genetic diseases.",0.15,0.0838150289017341,True,2,346,29,273,317,91.6184971098266,0.8869946002960205,0.1245418866779292,0.25,0.9,0.611006757424392,Good,"Both sentences convey the core concept of CRISPR-Cas9 technology, emphasizing its ability to make precise modifications to DNA sequences using a guide RNA and the Cas9 enzyme. They both highlight the potential for therapeutic applications in correcting genetic diseases. The original sentence mentions ""unprecedented accuracy"" and ""inherited diseases,"" while the decompressed version uses ""precise cut"" and ""genetic diseases,"" which are slightly less specific but still convey a similar meaning. Overall, the key information is preserved with minor differences in phrasing and detail.",9.413793103448276,0.7890173410404624
10,1751315566.827656,gemini-2.5-pro,gemini,"The ancient Library of Alexandria, established in the 3rd century BCE during the Ptolemaic dynasty, represented humanity's first attempt at universal knowledge collection, housing an estimated 400,000 to 700,000 scrolls on subjects ranging from mathematics and astronomy to medicine and literature, before its gradual decline and eventual destruction over several centuries.","🏛️☥-3C:1ˢᵗ🌍📚,∀📜4-700k.📉➡️🔥⏳","The Library of Alexandria, founded in Egypt during the 3rd century BC, was the first universal library in the world, holding an estimated 400,000 to 700,000 scrolls before its eventual decline and destruction by fire over time.",0.15,0.0721925133689839,True,1,374,27,227,347,92.7807486631016,0.8841164112091064,0.1770179185717868,0.3214285714285714,0.8,0.6049242213628035,Good,"The two sentences convey very similar meanings, with minor differences in detail. Both mention the Library of Alexandria's founding in the 3rd century BCE/BC and its role as a universal library with a large collection of scrolls. The original sentence provides additional context about the Ptolemaic dynasty and specifies the range of subjects covered by the scrolls, such as mathematics, astronomy, medicine, and literature. The decompressed version omits these details and simplifies the cause of destruction to ""by fire,"" whereas the original mentions a ""gradual decline and eventual destruction."" Despite these differences, the core information about the library's significance and eventual destruction is preserved.",8.407407407407407,0.606951871657754
11,1751315621.746739,gemini-2.5-pro,gemini,"Photosynthesis, the fundamental biological process that converts carbon dioxide and water into glucose using sunlight energy captured by chlorophyll molecules, not only provides the chemical energy that powers most life on Earth but also produces the oxygen that makes aerobic respiration possible for complex multicellular organisms.","CO₂+H₂O --(☀️,🌿)→ C₆H₁₂O₆(⚡️🌍) + O₂(→🫁)","Using energy from sunlight, plants convert carbon dioxide and water into glucose, which provides the chemical energy for life on Earth, and oxygen, which is subsequently released for respiration.",0.15,0.1167664670658682,True,1,334,39,195,295,88.32335329341318,0.8644771575927734,0.1754561271990272,0.4285714285714285,0.8,0.6201486584319232,Good,"Both sentences convey the core concept of photosynthesis, emphasizing the conversion of carbon dioxide and water into glucose and oxygen using sunlight. The original sentence highlights the role of chlorophyll molecules in capturing sunlight and specifies the importance of oxygen for aerobic respiration in complex multicellular organisms. The decompressed sentence simplifies this by attributing the process to plants and omitting the mention of chlorophyll and the specific role of oxygen in aerobic respiration. Despite these omissions, the primary function and outcomes of photosynthesis are preserved, resulting in a very similar meaning with minor details differing.",5.0,0.5838323353293413
12,1751315693.522039,gemini-2.5-pro,gemini,"The Manhattan Project, a top-secret research and development program during World War II, brought together over 130,000 workers and scientists across multiple sites in the United States to develop the world's first nuclear weapons, culminating in the atomic bombs dropped on Hiroshima and Nagasaki and fundamentally altering international relations and military strategy.","WWII's 🤫M-Proj: >130k👥 in 🇺🇸→1ˢᵗ ⚛️💣; 🎯H&N, 🔄🌍🤝⚔️.","During World War II, the secret Manhattan Project involved over 130,000 personnel in the United States to develop the first atomic bomb; its targeting of Hiroshima and Nagasaki fundamentally reshaped global geopolitics and the nature of warfare.",0.15,0.1347708894878706,True,1,371,50,245,321,86.52291105121293,0.892633855342865,0.2011505161481517,0.3333333333333333,0.8,0.6146869264991565,Good,"Both sentences convey the core idea of the Manhattan Project as a secretive World War II initiative in the United States that involved a large number of personnel to develop the first nuclear weapons, which were used on Hiroshima and Nagasaki, significantly impacting global politics and military strategy. The original sentence provides more detail, mentioning ""research and development program,"" ""multiple sites,"" and ""scientists,"" while the decompressed version simplifies these aspects. Despite these minor differences, the primary meaning and key events are preserved, resulting in a very similar semantic interpretation.",4.9,0.660377358490566
13,1751315786.48324,gemini-2.5-pro,gemini,"Social media algorithms designed to maximize user engagement often create echo chambers by preferentially showing content that confirms existing beliefs and biases, leading to increased political polarization, reduced exposure to diverse viewpoints, and the rapid spread of misinformation that can have serious consequences for democratic discourse and public health.","SoMe⚙️→echo(✓🧠)→↑pol⚔️,↓👁️‍🗨️,⏩🤥→☠️🏛️&🏥","The way social media operates creates echo chambers that validate existing beliefs, which in turn leads to increased political polarization, a decline in public discourse, and the rapid spread of misinformation, ultimately causing the decay of governmental and public health institutions.",0.15,0.106267029972752,True,2,367,39,288,328,89.3732970027248,0.8316026926040649,0.2303006145052158,0.4285714285714285,0.7,0.5912552163965483,Moderate,"Both sentences discuss the impact of social media on creating echo chambers that reinforce existing beliefs, leading to political polarization and the spread of misinformation. However, the original sentence specifically attributes these effects to social media algorithms designed to maximize user engagement, while the decompressed version generalizes the cause to the way social media operates without mentioning algorithms. Additionally, the original sentence highlights reduced exposure to diverse viewpoints and serious consequences for democratic discourse and public health, whereas the decompressed version focuses on the decay of governmental and public health institutions. The core idea of echo chambers and their negative effects is preserved, but some specific details and causal mechanisms are altered or omitted.",7.384615384615385,0.784741144414169
14,1751315846.851152,gemini-2.5-pro,gemini,"The human microbiome, consisting of trillions of bacteria, viruses, fungi, and other microorganisms living in and on our bodies, plays essential roles in digestion, immune system function, mental health, and disease resistance, with recent research suggesting that disruptions to this microbial ecosystem may contribute to conditions ranging from obesity to depression.","🧍‍♀️🦠: 🔑 for digestion, 🛡️, 🧠. Imbalance↯ → obesity, 😔.","The human microbiome is essential for digestion, immune defense, and brain function; an imbalance can lead to conditions such as obesity and depression.",0.15,0.1490514905149051,True,1,369,55,152,314,85.09485094850947,0.9013510942459106,0.0242410019429656,0.28125,0.7,0.5415035286623663,Moderate,"The decompressed sentence captures the core functions of the human microbiome, such as its roles in digestion, immune defense, and brain function, and mentions the potential consequences of an imbalance, like obesity and depression. However, it omits several details from the original sentence, including the specific mention of the microbiome's composition (bacteria, viruses, fungi, and other microorganisms), its role in disease resistance, and the reference to recent research suggesting the link between microbial disruptions and various conditions. These omissions result in a generally similar meaning but with some loss of detailed information.",2.763636363636364,0.4119241192411924
15,1751315916.904202,gemini-2.5-pro,gemini,"Renewable energy technologies including solar photovoltaic panels, wind turbines, and hydroelectric generators have experienced dramatic cost reductions over the past decade, making clean electricity cheaper than fossil fuels in many markets and offering a viable pathway to reduce greenhouse gas emissions while meeting growing global energy demands.","~10y: ♻️(☀️,🌬️,💧) 💰↓↓ ⇒ ⚡️<⛽️ → CO₂↓ & meet 🌍⚡️↑","Over the past decade, the cost of renewable energy sources like solar, wind, and hydropower has dropped significantly, making electricity from these sources cheaper than fossil fuels, which in turn leads to lower carbon dioxide emissions while helping to meet rising global energy demands.",0.15,0.1367521367521367,True,1,351,48,289,303,86.32478632478633,0.8485260009765625,0.2086128609403811,0.4411764705882353,0.9,0.6545156665986921,Good,"The two sentences convey very similar meanings, with only minor differences in detail and phrasing. Both sentences discuss the significant cost reductions in renewable energy technologies over the past decade, highlighting solar, wind, and hydroelectric power. They both emphasize that these reductions have made renewable energy cheaper than fossil fuels and note the environmental benefit of reducing greenhouse gas emissions while meeting global energy demands. The original sentence specifies ""solar photovoltaic panels, wind turbines, and hydroelectric generators,"" while the decompressed version uses broader terms like ""solar, wind, and hydropower."" This slight difference in specificity does not significantly alter the overall meaning, hence the high similarity score.",6.020833333333333,0.8233618233618234
16,1751316078.561117,gemini-2.5-pro,gemini,"The discovery of DNA's double helix structure by Watson, Crick, Franklin, and Wilkins in 1953 revolutionized biology by revealing how genetic information is stored, replicated, and transmitted across generations, laying the foundation for molecular biology, biotechnology, and our modern understanding of heredity, evolution, and genetic diseases.",1953:WCFW 🔎📜 🧬's ℹ️→ ⇒ modern bio's 🧱,"In 1953, the paper by Watson and Crick revealing the structure of DNA provided the foundational building block for modern biology.",0.15,0.1066282420749279,True,2,347,37,130,310,89.33717579250721,0.7811431884765625,0.0085932942874401,0.2222222222222222,0.5,0.4305060598449012,Moderate,"The decompressed sentence captures the basic idea that Watson and Crick's work in 1953 was foundational for modern biology, which aligns with the original sentence's emphasis on the significance of the discovery. However, it omits several key details: the involvement of Franklin and Wilkins, the specific aspects of how DNA's structure revolutionized biology (such as genetic information storage, replication, and transmission), and the broader impacts on fields like molecular biology, biotechnology, heredity, evolution, and genetic diseases. The decompressed sentence simplifies the event and its implications, resulting in significant information loss.",3.5135135135135136,0.3746397694524496
17,1751316289.739396,gemini-2.5-pro,gemini,"Urban heat islands, caused by the replacement of natural vegetation with concrete, asphalt, and buildings that absorb and retain solar energy, can make cities 2-5 degrees Celsius warmer than surrounding rural areas, exacerbating air conditioning energy use, air pollution, and heat-related health problems, particularly affecting low-income communities.","UHI:🌳→🧱(📥☀️)→🏙️+2-5°C>🌳→↑AC⚡,💨,🏥💔,harms🙍most","The Urban Heat Island effect, where replacing natural land cover with buildings and pavement that absorb solar energy causes cities to become 2-5°C warmer than surrounding rural areas, leads to increased energy consumption for air conditioning, worse air pollution, and negative health outcomes like heat-related mortality that disproportionately harm the most vulnerable populations.",0.15,0.1246458923512747,True,2,353,44,384,309,87.53541076487252,0.8947487473487854,0.1706730871775126,0.5161290322580645,0.9,0.6757850480917511,Good,"The two sentences convey very similar meanings with only minor differences in wording and emphasis. Both describe the Urban Heat Island effect, its causes (replacement of natural vegetation with concrete, asphalt, and buildings), and its consequences (increased city temperatures, higher energy use for air conditioning, worsened air pollution, and health problems). Both sentences also highlight the disproportionate impact on vulnerable or low-income communities. The decompressed version uses slightly different phrasing and adds a specific example of negative health outcomes (""heat-related mortality""), but the core information and implications remain consistent with the original.",8.727272727272727,1.0878186968838528
18,1751316357.315468,gemini-2.5-pro,gemini,"The development of antibiotics, beginning with Alexander Fleming's accidental discovery of penicillin in 1928, has saved millions of lives by enabling doctors to treat previously fatal bacterial infections, but the overuse and misuse of these drugs has led to the evolution of antibiotic-resistant bacteria that pose an increasingly serious threat to global public health.","Abx saved M, but overuse→resistance, now a 🌍 health ☣️.","Although antibiotics have saved countless lives, their overuse has led to widespread resistance, which now poses a global health crisis.",0.15,0.1478494623655914,True,1,372,55,136,317,85.21505376344086,0.7066750526428223,0.0121181851202505,0.1875,0.7,0.4619261528168967,Moderate,"The decompressed sentence captures the core idea that antibiotics have saved many lives and that their overuse has resulted in antibiotic resistance, posing a global health threat. However, it omits specific details from the original sentence, such as the historical context of Alexander Fleming's discovery of penicillin in 1928 and the emphasis on the treatment of previously fatal bacterial infections. The decompressed version generalizes the information, leading to some loss of detail and specificity.",2.4727272727272727,0.3655913978494624
19,1751316412.413756,gemini-2.5-pro,gemini,"Artificial neural networks inspired by the structure and function of biological neurons use layers of interconnected nodes to process information, with deep learning architectures containing millions or billions of parameters that can learn complex patterns from data through backpropagation algorithms, enabling breakthroughs in computer vision, natural language processing, and game playing.","ANNs/DL🧠(☰🕸️, 10⁹+θ) learn 📈 ←backprop ⇒🚀 in 👀/🗣️/🎮","Artificial Neural Networks, specifically Deep Learning models, which are characterized by multi-layered complex architectures containing over a billion parameters, learn and improve by using the backpropagation algorithm, resulting in major breakthroughs in fields like computer vision, speech recognition, and game playing.",0.15,0.1297709923664122,True,1,393,51,324,342,87.02290076335878,0.8597915768623352,0.1331624369625237,0.4571428571428571,0.8,0.6159985318797767,Good,"Both sentences convey the core concept of artificial neural networks, particularly deep learning models, and their ability to learn complex patterns through backpropagation. They both highlight the impact of these models in fields such as computer vision and game playing. However, the original sentence mentions ""natural language processing,"" while the decompressed version refers to ""speech recognition,"" which, although related, are distinct areas. Additionally, the original sentence emphasizes the inspiration from biological neurons and the use of interconnected nodes, which is less explicit in the decompressed version. Despite these minor differences, the overall meaning and key information are largely preserved.",6.352941176470588,0.8244274809160306
